ProbeID	logFC	AveExpr	t	P.Value	adj.P.Val	B	ENSEMBL_GENE_ID	GENE_NAME	SIGNIFICANT
Dr.19560.1.S2_at	0.477914571274697	5.82751067501679	1.95592827876583	0.103830397501835	0.395816817907494	-5.06139568370489	ENSDARG00000010658	insig1	NOT_SIGNIFICANT
Dr.26358.1.A1_at	-0.0774762756575771	11.7490293786906	-1.95574021877404	0.103856226635618	0.395816817907494	-5.06164467896066	ENSDARG00000004517	ppat	NOT_SIGNIFICANT
Dr.16680.1.S1_at	0.464067698733555	7.34296484490462	1.95550603219182	0.103888400238739	0.395816817907494	-5.06195474176062	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.24923.1.S1_at	-0.0679101430713623	11.622596729613	-1.95514276221405	0.103938328106837	0.395816817907494	-5.06243569986097	ENSDARG00000063572	perp	NOT_SIGNIFICANT
Dr.1329.1.S1_at	-0.089251942679429	14.8917121713045	-1.954998154124	0.103958209900273	0.395816817907494	-5.06262715273293	ENSDARG00000081328	SNORA70	NOT_SIGNIFICANT
Dr.23138.1.A1_at	0.285744754900999	6.73134425328721	1.95471475013553	0.103997185685883	0.395816817907494	-5.06300235731422	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.3266.1.A1_at	0.363162491035607	3.45866924000272	1.95427459095818	0.104057749274608	0.395816817907494	-5.06358507726058	ENSDARG00000009252	napepld	NOT_SIGNIFICANT
Dr.12585.1.S1_at	-0.311927551941452	3.49134839032891	-1.95422040402616	0.104065207609159	0.395816817907494	-5.06365681314268	ENSDARG00000010186	myo3a	NOT_SIGNIFICANT
Dr.25637.1.A1_at	0.124235674341563	4.00074737519863	1.95411149678195	0.104080199349689	0.395816817907494	-5.0638009901238	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.7915.1.S1_a_at	-0.120370091809825	11.031749701531	-1.95403180086825	0.104091171375946	0.395816817907494	-5.06390649488648	ENSDARG00000034616	mlf2	NOT_SIGNIFICANT
Dr.2398.1.A1_at	0.0957000673158423	10.4421161017404	1.9533868375032	0.104180009436444	0.395930038801185	-5.06476030038704	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.16088.1.A1_at	-0.280630184860665	3.86180350559663	-1.95322011281757	0.10420298693468	0.395930038801185	-5.06498100439983	ENSDARG00000053542	kctd12.2	NOT_SIGNIFICANT
Dr.3415.1.A1_at	0.0740958835395398	9.1203291395146	1.95307955300023	0.104222362502054	0.395930038801185	-5.06516707011611	ENSDARG00000062532	fam21c	NOT_SIGNIFICANT
Dr.13150.1.A1_at	-0.0741340194361251	2.92382137716311	-1.9527104274697	0.104273262444565	0.395994957766129	-5.06565568952507	ENSDARG00000058219	tubd1	NOT_SIGNIFICANT
Dr.16247.1.A1_at	0.0845790987082131	10.3595536956749	1.9519247960039	0.104381680554428	0.396173551321968	-5.066695600367	ENSDARG00000095732	znf423	NOT_SIGNIFICANT
Dr.17206.1.S1_at	0.085456123083923	4.77215072744239	1.95187944749199	0.104387942228449	0.396173551321968	-5.06675562455582	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.24029.1.S1_at	-0.131814197256764	8.07140264577494	-1.95092041801678	0.104520454125121	0.396440074610467	-5.06802496547559	ENSDARG00000009657	fgfr1op2	NOT_SIGNIFICANT
Dr.15234.1.A1_at	0.257820418093959	9.95338083768624	1.95088127225921	0.104525866666421	0.396440074610467	-5.06807677554514	ENSDARG00000059046	psmd5	NOT_SIGNIFICANT
Dr.4975.1.A1_at	-0.181332270152072	10.4998576726254	-1.95000853572814	0.104646611327911	0.396769540910489	-5.06923181599959	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.12317.1.A1_at	0.308682396874593	4.1162751445011	1.94911200878894	0.104770796156678	0.397111833199679	-5.0704182603427	ENSDARG00000004433	btk	NOT_SIGNIFICANT
Dr.5269.2.A1_a_at	-0.10928301222717	7.4336428201637	-1.94827264054565	0.104887200260013	0.397191762186753	-5.07152898653149	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.12425.5.S1_at	-0.26340653875403	3.2710800818676	-1.94809173307965	0.104912305957397	0.397191762186753	-5.07176836967063	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.94.1.A1_at	-0.102944065617349	12.7592059227575	-1.94803134388843	0.104920687924948	0.397191762186753	-5.07184827801954	ENSDARG00000002659	mapre1b	NOT_SIGNIFICANT
Dr.16649.1.A1_at	0.147043983403048	4.52599655275578	1.94798200302666	0.104927536902819	0.397191762186753	-5.07191356668609	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.14478.1.S1_at	-0.122311395908257	11.7509411259426	-1.94768233656599	0.104969143271445	0.397220874311845	-5.07231008498773	ENSDARG00000042469	ndufa12	NOT_SIGNIFICANT
Dr.8454.1.A1_at	-0.204799753993875	6.14169676628593	-1.94708406395897	0.105052259315828	0.397406996481582	-5.07310169055569	ENSDARG00000003027	scnm1	NOT_SIGNIFICANT
Dr.5243.1.S1_at	-0.183421782319469	9.40759124567147	-1.94586072325991	0.105222423781666	0.397794111832852	-5.07472023960902	ENSDARG00000075536	cpne1	NOT_SIGNIFICANT
Dr.23376.2.A1_at	0.0802972867710739	8.88520238567909	1.94586002951613	0.105222520360158	0.397794111832852	-5.07472115742681	ENSDARG00000019845	pdlim1	NOT_SIGNIFICANT
Dr.15395.1.A1_at	-0.119404791476774	7.97543673011406	-1.9454335155707	0.105281914031995	0.397890215276773	-5.07528542259178	ENSDARG00000055086	ggnbp2	NOT_SIGNIFICANT
Dr.15627.1.A1_at	-0.0889623341634207	3.03025824718301	-1.94503762777717	0.105337073599846	0.397946983306382	-5.07580915315059	ENSDARG00000036870	arih1l	NOT_SIGNIFICANT
Dr.25732.1.A1_at	0.203950132114424	11.7024885227544	1.94461886931305	0.10539545195557	0.397946983306382	-5.07636312195988	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.945.1.S1_at	0.150024837755004	11.0226523774592	1.9444941146184	0.105412850180754	0.397946983306382	-5.07652815435432	ENSDARG00000005423	pgam1a	NOT_SIGNIFICANT
Dr.14027.1.A1_at	-0.681656735927262	3.25201780454249	-1.94435076171834	0.105432845730849	0.397946983306382	-5.07671778745225	ENSDARG00000055349	pknox2	NOT_SIGNIFICANT
Dr.7482.1.A1_at	0.769102609561985	4.88946555190184	1.94325933882326	0.10558520994593	0.398069273684106	-5.07816149517455	ENSDARG00000062154	dip2ca	NOT_SIGNIFICANT
Dr.25651.1.A1_at	-0.164983862480039	7.88849208894242	-1.94321007461498	0.105592092612334	0.398069273684106	-5.0782266576975	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.13334.1.S1_at	-0.146625839065756	12.6724613064724	-1.94292727135241	0.105631611730561	0.398069273684106	-5.07860072092217	ENSDARG00000071670	tma7	NOT_SIGNIFICANT
Dr.6506.1.A1_at	-0.248226946670233	5.34533037051304	-1.94278478888754	0.105651528058291	0.398069273684106	-5.0787891789335	ENSDARG00000008192	pank1a	NOT_SIGNIFICANT
Dr.20553.2.A1_a_at	0.0675072814992615	15.8942028303808	1.94274153186661	0.105657575323973	0.398069273684106	-5.07884639349203	ENSDARG00000063908	mt-co2	NOT_SIGNIFICANT
DrAffx.1.14.S1_at	0.157173177138191	3.12753839582983	1.94256153099308	0.105682742974991	0.398069273684106	-5.0790844722572	ENSDARG00000040917	cbfb	NOT_SIGNIFICANT
Dr.20539.1.A1_at	-0.094793860251104	7.76856473877745	-1.94241552008907	0.105703162667142	0.398069273684106	-5.079277591543	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.4082.1.A1_at	0.0885330236377157	3.45848088722744	1.94186735914683	0.105779859254831	0.398164767659823	-5.08000258871343	ENSDARG00000007108	lipia	NOT_SIGNIFICANT
Dr.24151.1.A1_at	-0.160431960577994	6.04985536291263	-1.94151579483926	0.105829078753081	0.398164767659823	-5.08046755049212	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.17316.1.A1_at	-0.283273054536912	3.74047845881875	-1.94150558120023	0.105830509027069	0.398164767659823	-5.08048105835498	ENSDARG00000077357	lrrc61	NOT_SIGNIFICANT
Dr.15486.1.S1_x_at	0.161492339557336	9.92345135091335	1.94034799651829	0.105992740375321	0.398647069773849	-5.0820119286893	ENSDARG00000034855	ccnb3	NOT_SIGNIFICANT
Dr.4495.2.S1_at	-0.154726382994612	6.47699639427745	-1.93999566247035	0.106042169206094	0.398689933669432	-5.08247785119588	ENSDARG00000008487	dmd	NOT_SIGNIFICANT
Dr.2580.1.A1_at	-0.583870731034421	5.47938538161526	-1.93972028535568	0.106080818186296	0.398689933669432	-5.08284199745682	ENSDARG00000053544	hspa4l	NOT_SIGNIFICANT
Dr.13250.1.A1_at	0.176043545176566	6.25207536645275	1.93953906264398	0.106106260523191	0.398689933669432	-5.08308163374071	ENSDARG00000003984	LTN1	NOT_SIGNIFICANT
Dr.4612.1.A1_at	-0.310125633582626	6.93696353121674	-1.93926520028773	0.106144720626826	0.398706532386588	-5.08344376353106	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.11312.1.S1_at	-0.0897391297795753	13.3343904409889	-1.93868688065739	0.106225984304277	0.398775638266917	-5.08420845240953	ENSDARG00000056167	hspe1	NOT_SIGNIFICANT
Dr.6242.1.A1_at	-0.223440093099803	6.68151989496715	-1.93864967068356	0.106231215112089	0.398775638266917	-5.08425765243242	ENSDARG00000058828	ccdc51	NOT_SIGNIFICANT
Dr.14650.1.A1_at	-0.625863689364317	5.08437478615966	-1.93719757013221	0.106435550583152	0.399414664668337	-5.0861775417391	ENSDARG00000029587	msra	NOT_SIGNIFICANT
Dr.12197.1.S1_at	-0.162448951914422	6.13549684816834	-1.93645822387217	0.106539743637858	0.399604699775915	-5.08715497781255	ENSDARG00000060442	tmem259	NOT_SIGNIFICANT
Dr.11155.1.A1_at	-0.50606858565136	6.04929434229511	-1.93635407406215	0.10655442942283	0.399604699775915	-5.08729266194861	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.21790.1.A1_at	0.13428137819129	7.31134183745474	1.93487712168162	0.10676291198031	0.400258394722595	-5.0892450385817	ENSDARG00000099729	pcdh10a	NOT_SIGNIFICANT
Dr.8749.1.S1_a_at	0.156049017464118	7.54916168562881	1.93386916763983	0.106905431337202	0.400664451782818	-5.09057731148427	ENSDARG00000044852	wbp2nl	NOT_SIGNIFICANT
Dr.6695.1.S1_at	-0.303120687890381	7.9661759944864	-1.93293347511347	0.107037907321704	0.401032620138132	-5.09181397217235	ENSDARG00000056600	papss2b	NOT_SIGNIFICANT
Dr.4832.1.A1_at	0.217205916214326	10.5163426032233	1.93250006146942	0.107099327156988	0.401134416265637	-5.09238676186888	ENSDARG00000061848	col15a1b	NOT_SIGNIFICANT
Dr.17103.1.S1_at	-0.291149686931073	6.00216640176016	-1.93178479773838	0.107200767245388	0.401355648205061	-5.09333199292155	ENSDARG00000045858	tigarb	NOT_SIGNIFICANT
Dr.23948.1.S1_at	0.26139524229985	8.04398600456014	1.93160042236536	0.107226931628555	0.401355648205061	-5.09357563839019	ENSDARG00000029671	xpr1b	NOT_SIGNIFICANT
Dr.16221.1.A1_at	-0.141605436591949	5.29201723822655	-1.93100320473707	0.107311726528226	0.401544709616161	-5.09436481429004	ENSDARG00000099724	relt	NOT_SIGNIFICANT
Dr.14718.1.A1_at	-0.129805845679197	10.1433991817859	-1.93074816903917	0.107347958196416	0.401551991822557	-5.09470181175331	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.7489.1.A1_at	0.120149112603531	8.64344582115336	1.92979645768401	0.107483273514386	0.401929789080616	-5.09595931425929	ENSDARG00000063701	rreb1a	NOT_SIGNIFICANT
Dr.25458.2.S1_at	0.101481793062942	13.1372789665834	1.92902694303269	0.107592811298674	0.402210981784254	-5.09697600524633	ENSDARG00000029818	srsf5a	NOT_SIGNIFICANT
Dr.13812.1.A1_at	0.126108062110878	8.04511940523077	1.92870545976182	0.107638607106165	0.402253786352076	-5.09740073278845	ENSDARG00000004866	fam63a	NOT_SIGNIFICANT
Dr.23355.1.A1_at	-0.163096736820549	3.53019628624817	-1.92826966128774	0.107700719085104	0.402357518955259	-5.09797646936213	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.23472.1.S1_at	0.0786520281380739	3.20295002471301	1.9276441846407	0.107789928833136	0.402562387274773	-5.09880275395416	ENSDARG00000076571	sp5a	NOT_SIGNIFICANT
Dr.13341.1.S1_at	-0.155079193189613	10.3354039792748	-1.92732539083875	0.107835426409094	0.402603925439373	-5.09922387892334	ENSDARG00000102889	sept15	NOT_SIGNIFICANT
Dr.14649.2.S1_at	-0.261387800602321	6.41206207190037	-1.92683902136676	0.107904877815167	0.402667256456792	-5.09986634846095	ENSDARG00000101622	mrps7	NOT_SIGNIFICANT
Dr.12235.2.A1_x_at	0.0686161571079263	2.85130041832983	1.92616165014112	0.108001679533175	0.402667256456792	-5.10076107725993	ENSDARG00000015236	pycr3	NOT_SIGNIFICANT
Dr.473.1.S1_at	0.0877618312805931	9.54841770994956	1.92594646451962	0.108032449818695	0.402667256456792	-5.10104530165874	ENSDARG00000040777	inhbb	NOT_SIGNIFICANT
Dr.5925.1.A1_at	-0.280142260776164	5.81468008028012	-1.92576302807109	0.108058687225201	0.402667256456792	-5.10128758655058	ENSDARG00000096603	bmb	NOT_SIGNIFICANT
Dr.4202.1.S1_at	0.13704316749686	4.54883515894455	1.92543854777733	0.108105114443869	0.402667256456792	-5.10171615439205	ENSDARG00000009740	ppp1r7	NOT_SIGNIFICANT
Dr.5673.1.S1_at	-0.352176253222377	7.38327551486226	-1.92526505090548	0.108129947040505	0.402667256456792	-5.10194530110522	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.11659.1.A1_at	0.144480715037928	12.3258054512713	1.92510331687977	0.108153101266296	0.402667256456792	-5.10215890891875	ENSDARG00000004174	cnot1	NOT_SIGNIFICANT
Dr.6966.1.A1_at	0.261933132295768	12.3904989057798	1.92509714412353	0.108153985072956	0.402667256456792	-5.10216706143618	ENSDARG00000045885	scaf11	NOT_SIGNIFICANT
Dr.17699.1.A1_at	0.441614949595667	2.99009673775389	1.92482417789797	0.108193075370671	0.402667256456792	-5.10252757060764	ENSDARG00000044265	cdc37l1	NOT_SIGNIFICANT
Dr.5613.1.S1_at	0.131309572083688	9.7334073347959	1.92480238591144	0.108196196727248	0.402667256456792	-5.1025563511336	ENSDARG00000042187	smek1	NOT_SIGNIFICANT
Dr.4621.1.S1_at	0.159712672498596	10.9436687004003	1.92429365115864	0.108269091043172	0.402740856073498	-5.10322821827878	ENSDARG00000031020	pip4k2ca	NOT_SIGNIFICANT
Dr.19902.1.S1_at	-0.156561778934398	11.7650579466803	-1.9241844333529	0.108284746907056	0.402740856073498	-5.10337245435417	ENSDARG00000007836	ctsla	NOT_SIGNIFICANT
Dr.16231.1.A1_at	-0.0880167403311811	4.17417174563063	-1.92394247434769	0.108319438834737	0.402741989724585	-5.10369198732009	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.6295.1.S1_at	-0.196067904090762	8.07866673572928	-1.92344045967846	0.108391453569415	0.402881848367182	-5.10435493057422	ENSDARG00000013853	lmo4a	NOT_SIGNIFICANT
Dr.18257.2.S1_at	0.106644226735152	4.83273948541332	1.92255533639374	0.108518544850013	0.403226268173652	-5.10552372379916	ENSDARG00000098192	CABZ01002718.1	NOT_SIGNIFICANT
Dr.5234.1.A1_at	-0.140361937515851	5.63744869752031	-1.92230687597142	0.108554247609548	0.403231001586752	-5.1058517962973	ENSDARG00000015536	sox6	NOT_SIGNIFICANT
Dr.8323.1.S1_at	-0.392208255893239	5.44073870487703	-1.92087594505016	0.108760100041389	0.403867562360415	-5.10774109054205	ENSDARG00000034668	celf3a	NOT_SIGNIFICANT
Dr.8541.1.A1_at	-0.124532795931154	10.1609315353114	-1.92017979587031	0.108860391418646	0.404111855561073	-5.10866014874489	ENSDARG00000052536	tia1	NOT_SIGNIFICANT
Dr.3481.1.A1_at	-0.17507883825185	12.5387528792763	-1.91975430017652	0.108921737306449	0.40421146620188	-5.10922186189048	ENSDARG00000076659	cdca7b	NOT_SIGNIFICANT
Dr.16023.2.S1_at	-0.403221421456956	9.06396581144769	-1.91879682232831	0.109059910785572	0.404596032664118	-5.11048578847358	ENSDARG00000033450	nkap	NOT_SIGNIFICANT
Dr.12867.1.A1_at	-0.114199904181347	6.88281051893259	-1.9185327948984	0.109098043985004	0.404609338553631	-5.11083430139178	ENSDARG00000007774	vash2	NOT_SIGNIFICANT
Dr.15754.1.A1_at	0.118132504892181	3.60400401590499	1.91740011255064	0.109261790472014	0.405088347580952	-5.11232933608003	ENSDARG00000012135	fbxl2	NOT_SIGNIFICANT
Dr.9288.1.S1_at	0.225510314956653	7.35883323804489	1.91699687142656	0.109320145605017	0.40517643839429	-5.11286154056951	ENSDARG00000033307	igf2b	NOT_SIGNIFICANT
Dr.11330.1.S1_at	-0.123355137903376	12.2440072410669	-1.91616127757892	0.109441169958141	0.405260834267707	-5.11396431110489	ENSDARG00000023852	lsm4	NOT_SIGNIFICANT
Dr.26508.1.A1_at	-0.181695693307582	10.3053922266501	-1.91608009281135	0.109452935742565	0.405260834267707	-5.11407144991856	ENSDARG00000009525	tial1	NOT_SIGNIFICANT
Dr.26185.1.A1_at	-0.0929561441280955	2.73727227488588	-1.91577987054746	0.10949645696314	0.405260834267707	-5.11446764385833	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.4412.4.S1_at	-0.124599751337116	14.9515536032469	-1.91573477104226	0.109502996262163	0.405260834267707	-5.11452715935372	ENSDARG00000014690	rps4x	NOT_SIGNIFICANT
Dr.12815.1.A1_at	0.774744626075528	6.50844070102433	1.91564559783994	0.109515927293143	0.405260834267707	-5.11464483593664	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.22817.1.A1_at	-0.216599228565423	7.63100837053142	-1.91521337811991	0.109578625662307	0.405364770611795	-5.1152151974339	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.15991.1.S1_at	0.0750248891607248	2.71428103816534	1.91459658785977	0.109668161466227	0.405567889830265	-5.11602908207997	ENSDARG00000091234	si:ch73-335l21.4	NOT_SIGNIFICANT
Dr.20797.1.S1_at	-0.1601832847735	5.24559098986493	-1.91426653510234	0.10971610391105	0.405617111428732	-5.11646458431091	ENSDARG00000006899	far1	NOT_SIGNIFICANT
Dr.4875.1.A1_at	-0.524021058476607	3.4908019468852	-1.91292795112503	0.109910761640999	0.40620853276724	-5.11823070447912	ENSDARG00000104818	si:ch211-93f2.1	NOT_SIGNIFICANT
Dr.13611.2.A1_at	-0.283361407179914	2.92905785350244	-1.91261337012849	0.109956559276675	0.406249596923792	-5.11864573013502	ENSDARG00000028850	btr16	NOT_SIGNIFICANT
Dr.14388.1.S1_at	-0.0605385005728613	5.42470067939708	-1.91201255728328	0.11004408145219	0.406328290137625	-5.11943834791586	ENSDARG00000054789	lysmd1	NOT_SIGNIFICANT
Dr.20760.1.A1_at	-0.232315213862277	4.00935063135481	-1.91192794654456	0.110056412650129	0.406328290137625	-5.11954996654896	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.2369.1.A1_at	0.196205947872202	11.2543114647569	1.91140998736044	0.110131930903389	0.406328290137625	-5.12023324065744	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.13075.1.S1_a_at	0.0906064463655761	10.6097755894008	1.9113192598118	0.110145164380246	0.406328290137625	-5.12035292206453	ENSDARG00000037998	flot1b	NOT_SIGNIFICANT
Dr.17197.1.A1_at	0.252120271249679	4.43092199779537	1.91113270720553	0.110172379946267	0.406328290137625	-5.12059900607561	ENSDARG00000035819	sirt3	NOT_SIGNIFICANT
Dr.15090.1.A1_at	-0.195023311496804	9.15387301595248	-1.91050903437406	0.110263415353161	0.406328290137625	-5.12142167105152	ENSDARG00000043031	ints10	NOT_SIGNIFICANT
Dr.838.1.A1_at	-1.15008663510569	7.88559030368882	-1.91046130105914	0.110270385980354	0.406328290137625	-5.12148463248307	ENSDARG00000000442	slc39a13	NOT_SIGNIFICANT
Dr.11344.1.A1_at	-0.263215768334643	7.87160214011823	-1.91021445576014	0.11030644064407	0.406328290137625	-5.12181022324069	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.12747.1.A1_at	-0.061112700653454	2.86932631642527	-1.91021204807712	0.110306792373686	0.406328290137625	-5.12181339895638	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.278.1.S1_at	-0.059496414860497	2.82065733614438	-1.90998133600288	0.110340501559924	0.406328290137625	-5.12211770322394	ENSDARG00000039701	emx2	NOT_SIGNIFICANT
Dr.20147.1.A1_at	0.0993322754217421	8.60159761207142	1.90969696549997	0.110382065186063	0.406328290137625	-5.12249277304758	ENSDARG00000060917	anln	NOT_SIGNIFICANT
Dr.19935.1.S1_at	-0.0850853920547535	14.7760471515104	-1.90954437338904	0.110404374643377	0.406328290137625	-5.122694030073	ENSDARG00000058105	rpl36a	NOT_SIGNIFICANT
Dr.22329.1.A1_at	-0.106612792016136	4.14778919659754	-1.90937685347314	0.110428871884226	0.406328290137625	-5.12291497249118	ENSDARG00000023448	galnt14	NOT_SIGNIFICANT
Dr.511.1.A1_at	0.201489636729582	5.93681753751446	1.90844382810341	0.110565414016033	0.406562663907494	-5.12414548030918	ENSDARG00000027687	tmem230a	NOT_SIGNIFICANT
Dr.5145.1.A1_at	0.11804270710501	8.73217728606456	1.90838098489354	0.110574616887308	0.406562663907494	-5.12422835646377	ENSDARG00000057093	kdm5ba	NOT_SIGNIFICANT
Dr.2361.1.S1_at	0.0969362943189091	9.90935843161143	1.90810966053861	0.110614359066425	0.406562663907494	-5.12458616722159	ENSDARG00000053979	bc2	NOT_SIGNIFICANT
Dr.18272.1.S1_at	-0.10380605215312	9.4248355704112	-1.90767991750905	0.110677335366401	0.406562663907494	-5.12515287550386	ENSDARG00000012248	rgma	NOT_SIGNIFICANT
Dr.18173.2.S1_at	-0.0761612174730081	2.7655359656213	-1.90760046410638	0.110688982792828	0.406562663907494	-5.12525764940567	ENSDARG00000053453	mpp2a	NOT_SIGNIFICANT
Dr.9110.1.A1_at	0.242728482053031	6.61606346123228	1.90730614583614	0.110732139092669	0.406562663907494	-5.12564575545889	ENSDARG00000077785	atf5b	NOT_SIGNIFICANT
DrAffx.2.1.S1_s_at	0.30050888912961	7.73737715591211	1.90728280971096	0.11073556163464	0.406562663907494	-5.12567652745216	ENSDARG00000012405	col1a1a	NOT_SIGNIFICANT
Dr.12912.1.A1_at	-0.195067021107643	4.28100589514529	-1.90703206977316	0.110772342661081	0.40657025297605	-5.12600715950073	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.115.1.S1_at	-0.0862500382478841	12.5837900442793	-1.90633809878708	0.11087420611727	0.406812125396738	-5.1269222076457	ENSDARG00000004452	tardbpl	NOT_SIGNIFICANT
Dr.1991.1.A1_at	-0.0637336722393013	2.94875027387702	-1.90610997707601	0.110907711440555	0.406812125396738	-5.12722298897453	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.5519.1.A1_at	-0.237913976116603	8.37687225280436	-1.90561499982647	0.110980446575174	0.406951468468517	-5.12787560097497	ENSDARG00000055075	svila	NOT_SIGNIFICANT
Dr.11419.1.A1_at	-0.353305178749039	4.27108726219573	-1.90503957552273	0.111065064182526	0.407015442822238	-5.12863424251019	ENSDARG00000051940	ugt2a1	NOT_SIGNIFICANT
Dr.16029.1.S1_at	-0.0957621551116049	3.11261450757416	-1.90462200276137	0.111126510454374	0.407015442822238	-5.12918474677539	ENSDARG00000071377	hsd11b1la	NOT_SIGNIFICANT
Dr.16275.1.A1_at	-0.204002607603393	8.26432543226602	-1.90424404757992	0.111182156802994	0.407015442822238	-5.12968300315827	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.14448.1.A1_at	0.255158476861647	7.30143861931709	1.90385799868592	0.111239024079984	0.407015442822238	-5.13019191145583	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.23151.1.S1_at	-0.158501893173482	3.28542828817233	-1.90385745516158	0.111239104165196	0.407015442822238	-5.13019262794304	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.13752.1.S1_at	-0.145815099559249	10.1328754790041	-1.90381060403468	0.111246007632212	0.407015442822238	-5.13025438812034	ENSDARG00000009806	smfn	NOT_SIGNIFICANT
Dr.1695.1.A1_at	-0.0700144824506073	10.5001424624803	-1.90365033460293	0.111269626472342	0.407015442822238	-5.13046565675331	ENSDARG00000043970	lrpprc	NOT_SIGNIFICANT
Dr.413.2.A1_at	-0.126798105664356	9.74869572591555	-1.90314020983224	0.111344837342267	0.407015442822238	-5.13113808699467	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.12895.1.A1_at	-0.205675700000666	4.21845648534009	-1.90290943238889	0.111378879298882	0.407015442822238	-5.13144228001535	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.25741.1.A1_at	-0.183615772240863	3.6372904223763	-1.90270778579036	0.111408632841453	0.407015442822238	-5.13170806966281	ENSDARG00000029609	macrod1	NOT_SIGNIFICANT
Dr.22901.1.A1_at	-0.154200496415941	6.32962137735251	-1.90268894310045	0.111411413548551	0.407015442822238	-5.13173290588916	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.11074.2.A1_at	-0.0669366770552562	3.52809111653573	-1.90266520258345	0.11141491715233	0.407015442822238	-5.13176419779544	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.3290.1.A1_at	0.173621635956631	7.62630077061668	1.90229253429926	0.111469929898764	0.407035626397524	-5.1322553954353	ENSDARG00000061688	arvcfb	NOT_SIGNIFICANT
Dr.16326.1.A1_at	-0.453307706874275	3.18762344579265	-1.90215696309464	0.111489949580196	0.407035626397524	-5.13243408163637	ENSDARG00000037334	wdr92	NOT_SIGNIFICANT
Dr.8212.1.S1_at	-0.0935435258865067	3.11058233142456	-1.90149533545962	0.111587704084341	0.407224042144704	-5.13330609081373	ENSDARG00000000656	psmb9a	NOT_SIGNIFICANT
Dr.5522.1.S1_at	0.0740420818670037	12.3192106343859	1.90133708950269	0.111611097616504	0.407224042144704	-5.13351464716614	ENSDARG00000024561	nolc1	NOT_SIGNIFICANT
Dr.521.1.S1_at	-0.253697550859462	9.23224931152041	-1.90073806112712	0.1116996973254	0.407324584148377	-5.13430409387616	ID_NOT_FOUND	GENE_NAME_NOT_FOUND	NOT_SIGNIFICANT
Dr.7971.1.A1_at	-0.0700676445308378	11.0382778140576	-1.90068052679166	0.111708210748342	0.407324584148377	-5.13437991481921	ENSDARG00000016753	ipo9	NOT_SIGNIFICANT
